3,0,26009
3,1,16008
0,0,0
3,0,25974
3,1,15970
0,0,0
3,0,25939
3,1,15933
3,24,1203
0,0,0
3,0,25905
3,1,15895
0,0,0
3,0,25870
3,1,15857
3,24,1199
0,0,0
3,0,25836
3,1,15820
0,0,0
3,0,25801
3,1,15782
0,0,0
3,0,25766
3,1,15744
0,0,0
3,0,25731
3,1,15705
0,0,0
3,0,25695
3,1,15667
0,0,0
3,0,25658
3,1,15629
3,24,1195
0,0,0
3,0,25621
3,1,15591
3,24,1199
0,0,0
3,0,25584
3,1,15553
0,0,0
3,0,25546
3,1,15515
3,24,1203
0,0,0
3,0,25508
3,1,15477
0,0,0
3,0,25469
3,1,15440
3,24,1199
0,0,0
3,0,25431
3,1,15402
3,24,1195
0,0,0
3,0,25392
3,1,15365
3,24,1191
0,0,0
3,0,25353
3,1,15327
0,0,0
3,0,25314
3,1,15290
3,24,1187
0,0,0
3,0,25275
3,1,15253
3,24,1191
0,0,0
3,0,25236
3,1,15217
0,0,0
3,0,25197
3,1,15181
0,0,0
3,0,25157
3,1,15145
3,24,1187
0,0,0
3,0,25117
3,1,15109
0,0,0
3,0,25077
3,1,15074
3,24,1183
0,0,0
3,0,25036
3,1,15039
3,24,1179
0,0,0
3,0,24994
3,1,15004
3,24,1175
0,0,0
3,0,24952
3,1,14970
0,0,0
3,0,24910
3,1,14936
3,24,1179
0,0,0
3,0,24866
3,1,14902
3,24,1183
0,0,0
3,0,24822
3,1,14869
0,0,0
3,0,24778
3,1,14835
0,0,0
3,0,24733
3,1,14802
0,0,0
3,0,24688
3,1,14769
0,0,0
3,0,24643
3,1,14735
3,24,1179
0,0,0
3,0,24598
3,1,14700
0,0,0
3,0,24554
3,1,14664
3,24,1175
0,0,0
3,0,24510
3,1,14628
3,24,1179
0,0,0
3,0,24467
3,1,14591
3,24,1183
0,0,0
3,0,24424
3,1,14554
0,0,0
3,0,24383
3,1,14518
0,0,0
3,0,24342
3,1,14481
0,0,0
3,0,24302
3,1,14444
3,24,1187
0,0,0
3,0,24261
3,1,14408
0,0,0
3,0,24221
3,1,14371
3,24,1191
0,0,0
3,0,24180
3,1,14335
0,0,0
3,0,24139
3,1,14299
0,0,0
3,0,24097
3,1,14263
0,0,0
3,0,24055
3,1,14227
0,0,0
3,0,24013
3,1,14191
0,0,0
3,0,23971
3,1,14155
3,24,1195
0,0,0
3,0,23928
3,1,14120
0,0,0
3,0,23885
3,1,14085
0,0,0
3,0,23841
3,1,14050
0,0,0
3,0,23797
3,1,14015
0,0,0
3,0,23753
3,1,13980
3,24,1191
0,0,0
3,0,23708
3,1,13945
3,24,1187
0,0,0
3,0,23663
3,1,13911
0,0,0
3,0,23619
3,1,13876
0,0,0
3,0,23575
3,1,13842
3,24,1183
0,0,0
3,0,23531
3,1,13807
0,0,0
3,0,23488
3,1,13773
0,0,0
3,0,23446
3,1,13738
0,0,0
3,0,23404
3,1,13703
3,24,1187
0,0,0
3,0,23362
3,1,13668
3,24,1191
0,0,0
3,0,23321
3,1,13632
0,0,0
3,0,23281
3,1,13595
0,0,0
3,0,23241
3,1,13558
3,24,1187
0,0,0
3,0,23201
3,1,13520
0,0,0
3,0,23162
3,1,13483
0,0,0
3,0,23122
3,1,13446
0,0,0
3,0,23082
3,1,13409
3,24,1183
0,0,0
3,0,23042
3,1,13371
0,0,0
3,0,23002
3,1,13334
0,0,0
3,0,22962
3,1,13297
0,0,0
3,0,22922
3,1,13260
3,24,1179
0,0,0
3,0,22882
3,1,13223
0,0,0
3,0,22841
3,1,13186
3,24,1183
0,0,0
3,0,22801
3,1,13150
0,0,0
3,0,22760
3,1,13113
0,0,0
3,0,22719
3,1,13077
3,24,1187
0,0,0
3,0,22677
3,1,13041
0,0,0
3,0,22636
3,1,13004
0,0,0
3,0,22594
3,1,12968
3,24,1191
0,0,0
3,0,22553
3,1,12933
0,0,0
3,0,22512
3,1,12897
0,0,0
3,0,22471
3,1,12861
0,0,0
3,0,22430
3,1,12826
0,0,0
3,0,22389
3,1,12791
3,24,1195
0,0,0
3,0,22349
3,1,12756
3,24,1199
0,0,0
3,0,22308
3,1,12721
3,24,1203
0,0,0
3,0,22268
3,1,12686
3,24,1207
0,0,0
3,0,22229
3,1,12651
0,0,0
3,0,22190
3,1,12616
0,0,0
3,0,22151
3,1,12580
0,0,0
3,0,22112
3,1,12545
0,0,0
3,0,22073
3,1,12508
0,0,0
3,0,22033
3,1,12470
3,24,1203
0,0,0
3,0,21994
3,1,12433
0,0,0
3,0,21955
3,1,12396
3,24,1199
0,0,0
3,0,21915
3,1,12359
0,0,0
3,0,21875
3,1,12322
0,0,0
3,0,21836
3,1,12284
0,0,0
3,0,21796
3,1,12248
0,0,0
3,0,21755
3,1,12211
0,0,0
3,0,21715
3,1,12174
3,24,1195
0,0,0
3,0,21674
3,1,12138
0,0,0
3,0,21633
3,1,12102
3,24,1187
0,0,0
3,0,21591
3,1,12065
0,0,0
3,0,21549
3,1,12030
0,0,0
3,0,21507
3,1,11994
3,24,1191
0,0,0
3,0,21465
3,1,11959
3,24,1187
0,0,0
3,0,21422
3,1,11925
3,24,1183
0,0,0
3,0,21380
3,1,11891
3,24,1187
0,0,0
3,0,21337
3,1,11858
3,24,1191
0,0,0
3,0,21295
3,1,11825
3,24,1195
0,0,0
3,0,21253
3,1,11792
0,0,0
3,0,21211
3,1,11760
3,24,1207
0,0,0
3,0,21170
3,1,11729
3,24,1211
0,0,0
3,0,21130
3,1,11698
3,24,1219
0,0,0
3,0,21090
3,1,11667
0,0,0
3,0,21050
3,1,11637
3,24,1227
0,0,0
3,0,21009
3,1,11607
3,24,1231
0,0,0
3,0,20969
3,1,11577
0,0,0
3,0,20928
3,1,11546
0,0,0
3,0,20887
3,1,11516
0,0,0
3,0,20846
3,1,11483
0,0,0
3,0,20804
3,1,11450
3,24,1235
0,0,0
3,0,20762
3,1,11416
3,24,1243
0,0,0
3,0,20720
3,1,11380
3,24,1247
0,0,0
3,0,20677
3,1,11345
3,24,1259
0,0,0
3,0,20633
3,1,11310
3,24,1263
0,0,0
3,0,20589
3,1,11274
3,24,1271
0,0,0
3,0,20545
3,1,11239
3,24,1279
0,0,0
3,0,20500
3,1,11204
3,24,1283
0,0,0
3,0,20455
3,1,11169
3,24,1291
0,0,0
3,0,20409
3,1,11134
3,24,1295
0,0,0
3,0,20364
3,1,11099
0,0,0
3,0,20319
3,1,11065
0,0,0
3,0,20275
3,1,11031
3,24,1299
0,0,0
3,0,20231
3,1,10997
3,24,1303
0,0,0
3,0,20188
3,1,10964
0,0,0
3,0,20146
3,1,10931
3,24,1311
0,0,0
3,0,20104
3,1,10899
3,24,1319
0,0,0
3,0,20063
3,1,10867
0,0,0
3,0,20024
3,1,10835
3,24,1323
0,0,0
3,0,19985
3,1,10805
0,0,0
3,0,19945
3,1,10775
3,24,1327
0,0,0
3,0,19906
3,1,10745
3,24,1331
0,0,0
3,0,19866
3,1,10716
3,24,1327
0,0,0
3,0,19827
3,1,10687
3,24,1323
0,0,0
3,0,19787
3,1,10659
3,24,1319
0,0,0
3,0,19748
3,1,10632
3,24,1315
0,0,0
3,0,19709
3,1,10605
3,24,1311
0,0,0
3,0,19669
3,1,10579
3,24,1303
0,0,0
3,0,19630
3,1,10552
0,0,0
3,0,19591
3,1,10526
0,0,0
3,0,19552
3,1,10500
0,0,0
3,0,19513
3,1,10473
0,0,0
3,0,19474
3,1,10445
0,0,0
3,0,19435
3,1,10417
3,24,1299
0,0,0
3,0,19396
3,1,10387
3,24,1295
0,0,0
3,0,19357
3,1,10356
0,0,0
3,0,19319
3,1,10324
0,0,0
3,0,19280
3,1,10291
0,0,0
3,0,19242
3,1,10257
0,0,0
3,0,19203
3,1,10223
0,0,0
3,0,19165
3,1,10190
3,24,1291
0,0,0
3,0,19127
3,1,10156
0,0,0
3,0,19088
3,1,10123
0,0,0
3,0,19049
3,1,10090
3,24,1299
0,0,0
3,0,19010
3,1,10057
3,24,1303
0,0,0
3,0,18972
3,1,10024
0,0,0
3,0,18933
3,1,9992
3,24,1299
0,0,0
3,0,18895
3,1,9961
0,0,0
3,0,18856
3,1,9929
0,0,0
3,0,18817
3,1,9899
3,24,1295
0,0,0
3,0,18779
3,1,9869
3,24,1299
0,0,0
3,0,18740
3,1,9840
0,0,0
3,0,18702
3,1,9811
3,24,1291
0,0,0
3,0,18663
3,1,9783
3,24,1287
0,0,0
3,0,18625
3,1,9756
3,24,1283
0,0,0
3,0,18586
3,1,9730
3,24,1279
0,0,0
3,0,18547
3,1,9705
3,24,1275
0,0,0
3,0,18509
3,1,9680
3,24,1271
0,0,0
3,0,18470
3,1,9656
0,0,0
3,0,18431
3,1,9633
0,0,0
3,0,18392
3,1,9611
0,0,0
3,0,18353
3,1,9590
3,24,1275
0,0,0
3,0,18313
3,1,9569
3,24,1279
0,0,0
3,0,18273
3,1,9549
3,24,1275
0,0,0
3,0,18233
3,1,9529
3,24,1279
0,0,0
3,0,18192
3,1,9510
0,0,0
3,0,18152
3,1,9491
0,0,0
3,0,18111
3,1,9472
3,24,1283
0,0,0
3,0,18070
3,1,9452
0,0,0
3,0,18029
3,1,9432
3,24,1291
0,0,0
3,0,17988
3,1,9410
0,0,0
3,0,17948
3,1,9388
3,24,1295
0,0,0
3,0,17908
3,1,9365
0,0,0
3,0,17868
3,1,9341
3,24,1283
0,0,0
3,0,17828
3,1,9316
3,24,1279
0,0,0
3,0,17789
3,1,9291
3,24,1283
0,0,0
3,0,17749
3,1,9264
3,24,1287
0,0,0
3,0,17708
3,1,9236
3,24,1283
0,0,0
3,0,17668
3,1,9208
0,0,0
3,0,17627
3,1,9179
0,0,0
3,0,17586
3,1,9150
0,0,0
3,0,17544
3,1,9120
0,0,0
3,0,17502
3,1,9089
0,0,0
3,0,17459
3,1,9059
3,24,1287
0,0,0
3,0,17416
3,1,9029
3,24,1291
0,0,0
3,0,17372
3,1,9000
3,24,1287
0,0,0
3,0,17326
3,1,8970
0,0,0
3,0,17280
3,1,8942
0,0,0
3,0,17234
3,1,8913
0,0,0
3,0,17186
3,1,8885
3,24,1291
0,0,0
3,0,17138
3,1,8858
0,0,0
3,0,17090
3,1,8831
0,0,0
3,0,17043
3,1,8805
3,24,1295
0,0,0
3,0,16995
3,1,8780
0,0,0
3,0,16949
3,1,8756
3,24,1299
0,0,0
3,0,16903
3,1,8732
0,0,0
3,0,16860
3,1,8710
0,0,0
3,0,16817
3,1,8688
0,0,0
3,0,16776
3,1,8667
3,24,1303
0,0,0
3,0,16735
3,1,8647
3,24,1311
0,0,0
3,0,16695
3,1,8629
3,24,1319
0,0,0
3,0,16654
3,1,8611
3,24,1323
0,0,0
3,0,16612
3,1,8595
3,24,1319
0,0,0
3,0,16571
3,1,8579
0,0,0
3,0,16529
3,1,8565
3,24,1323
0,0,0
3,0,16487
3,1,8552
0,0,0
3,0,16445
3,1,8540
3,24,1327
0,0,0
3,0,16402
3,1,8528
3,24,1323
0,0,0
3,0,16358
3,1,8518
3,24,1327
0,0,0
3,0,16314
3,1,8509
3,24,1335
0,0,0
3,0,16270
3,1,8500
3,24,1343
0,0,0
3,0,16225
3,1,8491
3,24,1347
0,0,0
3,0,16179
3,1,8482
0,0,0
3,0,16133
3,1,8473
3,24,1351
0,0,0
3,0,16087
3,1,8464
3,24,1355
0,0,0
3,0,16041
3,1,8455
3,24,1351
0,0,0
3,0,15995
3,1,8446
3,24,1355
0,0,0
3,0,15949
3,1,8438
3,24,1359
0,0,0
3,0,15903
3,1,8429
0,0,0
3,0,15859
3,1,8420
3,24,1363
0,0,0
3,0,15816
3,1,8410
3,24,1359
0,0,0
3,0,15774
3,1,8401
3,24,1363
0,0,0
3,0,15733
3,1,8392
0,0,0
3,0,15693
3,1,8382
3,24,1355
0,0,0
3,0,15654
3,1,8373
3,24,1359
0,0,0
3,0,15614
3,1,8364
3,24,1363
0,0,0
3,0,15575
3,1,8354
3,24,1359
0,0,0
3,0,15535
3,1,8344
3,24,1363
0,0,0
3,0,15495
3,1,8334
3,24,1359
0,0,0
3,0,15456
3,1,8323
3,24,1355
0,0,0
3,0,15416
3,1,8313
3,24,1351
0,0,0
3,0,15376
3,1,8302
3,24,1347
0,0,0
3,0,15337
3,1,8292
0,0,0
3,0,15298
3,1,8280
3,24,1343
0,0,0
3,0,15258
3,1,8269
3,24,1339
0,0,0
3,0,15220
3,1,8257
0,0,0
3,0,15181
3,1,8245
3,24,1335
0,0,0
3,0,15142
3,1,8233
0,0,0
3,0,15104
3,1,8220
3,24,1331
0,0,0
3,0,15067
3,1,8207
0,0,0
3,0,15030
3,1,8194
3,24,1327
0,0,0
3,0,14994
3,1,8180
0,0,0
3,0,14958
3,1,8166
3,24,1331
0,0,0
3,0,14922
3,1,8151
3,24,1339
0,0,0
3,0,14887
3,1,8137
0,0,0
3,0,14853
3,1,8122
0,0,0
3,0,14819
3,1,8106
3,24,1347
0,0,0
3,0,14785
3,1,8091
3,24,1343
0,0,0
3,0,14750
3,1,8075
3,24,1351
0,0,0
3,0,14715
3,1,8059
3,24,1355
0,0,0
3,0,14679
3,1,8043
3,24,1363
0,0,0
3,0,14642
3,1,8026
0,0,0
3,0,14605
3,1,8009
0,0,0
3,0,14568
3,1,7992
3,24,1367
0,0,0
3,0,14531
3,1,7975
3,24,1359
0,0,0
3,0,14495
3,1,7957
3,24,1367
0,0,0
3,0,14458
3,1,7939
0,0,0
3,0,14422
3,1,7921
3,24,1371
0,0,0
3,0,14387
3,1,7904
3,24,1379
0,0,0
3,0,14352
3,1,7886
3,24,1387
0,0,0
3,0,14317
3,1,7868
3,24,1395
0,0,0
3,0,14282
3,1,7850
3,24,1391
0,0,0
3,0,14249
3,1,7832
3,24,1387
0,0,0
3,0,14215
3,1,7814
0,0,0
3,0,14183
3,1,7797
3,24,1383
0,0,0
3,0,14151
3,1,7780
3,24,1379
0,0,0
3,0,14121
3,1,7763
3,24,1371
0,0,0
3,0,14091
3,1,7747
0,0,0
3,0,14062
3,1,7731
3,24,1367
0,0,0
3,0,14034
3,1,7716
3,24,1371
0,0,0
3,0,14008
3,1,7702
0,0,0
3,0,13982
3,1,7688
0,0,0
3,0,13958
3,1,7674
3,24,1375
0,0,0
3,0,13935
3,1,7661
0,0,0
3,0,13912
3,1,7649
3,24,1379
0,0,0
3,0,13890
3,1,7637
0,0,0
3,0,13868
3,1,7626
0,0,0
3,0,13847
3,1,7616
0,0,0
3,0,13826
3,1,7605
3,24,1371
0,0,0
3,0,13804
3,1,7596
0,0,0
3,0,13782
3,1,7587
0,0,0
3,0,13758
3,1,7579
3,24,1363
0,0,0
3,0,13734
3,1,7571
0,0,0
3,0,13708
3,1,7563
0,0,0
3,0,13682
3,1,7557
3,24,1355
0,0,0
3,0,13655
3,1,7551
3,24,1351
0,0,0
3,0,13626
3,1,7545
0,0,0
3,0,13597
3,1,7539
0,0,0
3,0,13568
3,1,7534
0,0,0
3,0,13537
3,1,7529
0,0,0
3,0,13507
3,1,7525
0,0,0
3,0,13476
3,1,7521
0,0,0
3,0,13445
3,1,7517
0,0,0
3,0,13414
3,1,7514
0,0,0
3,0,13383
3,1,7511
0,0,0
3,0,13352
3,1,7508
3,24,1347
0,0,0
3,0,13321
3,1,7505
0,0,0
3,0,13292
3,1,7502
3,24,1339
0,0,0
3,0,13262
3,1,7499
3,24,1331
0,0,0
3,0,13234
3,1,7496
3,24,1323
0,0,0
3,0,13206
3,1,7493
3,24,1315
0,0,0
3,0,13180
3,1,7491
3,24,1307
0,0,0
3,0,13154
3,1,7488
3,24,1299
0,0,0
3,0,13129
3,1,7485
3,24,1291
0,0,0
3,0,13105
3,1,7483
3,24,1287
0,0,0
3,0,13082
3,1,7480
3,24,1279
0,0,0
3,0,13061
3,1,7478
3,24,1275
0,0,0
3,0,13040
3,1,7475
3,24,1267
0,0,0
3,0,13020
3,1,7473
3,24,1263
0,0,0
3,0,13002
3,1,7471
3,24,1255
0,0,0
3,0,12984
3,1,7469
3,24,1247
0,0,0
3,0,12968
3,1,7467
3,24,1235
0,0,0
3,0,12952
3,1,7465
3,24,1223
0,0,0
3,0,12937
3,1,7463
3,24,1211
0,0,0
3,0,12923
3,1,7462
3,24,1203
0,0,0
3,0,12910
3,1,7460
3,24,1191
0,0,0
3,0,12897
3,1,7459
3,24,1183
0,0,0
3,0,12885
3,1,7457
3,24,1167
0,0,0
3,0,12873
3,1,7456
3,24,1155
0,0,0
3,0,12861
3,1,7455
3,24,1135
0,0,0
3,0,12849
3,1,7453
3,24,1115
0,0,0
3,0,12837
3,1,7452
3,24,1083
0,0,0
3,0,12825
3,1,7451
3,24,1047
0,0,0
3,0,12812
3,1,7449
3,24,1003
0,0,0
3,0,12798
3,1,7448
3,24,947
0,0,0
3,0,12784
3,1,7447
3,24,855
0,0,0
3,0,12769
3,1,7445
3,24,763
0,0,0
3,0,12753
3,1,7444
3,24,679
0,0,0
3,0,12737
3,1,7442
3,24,599
0,0,0
3,0,12721
3,1,7440
3,24,527
0,0,0
3,0,12704
3,1,7438
3,24,471
0,0,0
3,0,12687
3,1,7436
3,24,411
0,0,0
3,0,12669
3,1,7433
3,24,355
0,0,0
3,0,12651
3,1,7429
3,24,303
0,0,0
3,0,12633
3,1,7425
3,24,263
0,0,0
3,0,12616
3,1,7420
3,24,223
0,0,0
3,0,12598
3,1,7414
3,24,187
0,0,0
3,0,12581
3,1,7408
3,24,151
0,0,0
3,0,12564
3,1,7400
3,24,115
0,0,0
3,0,12548
3,1,7391
3,24,83
0,0,0
3,0,12532
3,1,7382
3,24,51
0,0,0
3,0,12517
3,1,7371
3,24,19
0,0,0
4,4,852034
